text,label
অসাধারণ একটা নাটক।,1
এদের জুটি অনেক ভালো লাগে,1
অনেক সুন্দর অনেক বার দেখছি। খুব ভাল লাগল। জীবন টা উপলব্ধি করলাম এই নাটক টা দেখে,1
নাটকটি ২০মিলিয়ন বিউস হওয়ার কথা ছিল কিন্তু এই ভাল জিনিস কি আর বাঙালিরা দেখে,1
এ এসে এই নাটকটি দেখলাম। খুব ভালো লাগলো।অসাধারণ একটি নাটক।,1
সেরা একটা নাটক,1
"সত্যি ভাই অসাধারণ,,, শেখার মতো নাটক,, সালাম আপনাকে ভাই এমন নাটক বানানোর জন্য",1
খুব ভালো নাটক টা ৫৩ঃ১৭ সেকেন্ড লাইফ সিস্টরি বুজিয়ে দেওয়া হলো,1
দারুণ নাটক।বুড়ো  ইরফান সাজ্জাদ এর অসাধারণ অভিনয়। চাটগাঁইয়া ফোয়া ন না.....,1
বাংলাদেশী নাটক গুলা খুব ই বাস্তবধর্মীখুব ভালো লাগে।একেকটা নাটক একেকটা হৃদয় স্পর্শী,1
এক কথায় অসাধারণ অনেক সুন্দর একটা নাটক হইছেআই লাভ মাই বাংলাদেশি নাটক,1
আমার পছন্দের একজন নায়িকার ছবি,1
অসাধারণ অভিনয় অসাধারণ,1
এ নাটকটির কাহিনী পুরোপুরি আমার জীবনের সাথে মিলে যায় আমারও  বছরের ছেলে কলেজে পড়ে,1
আমার দেখা নাটকের মধ্যে সবচেয়ে সেরা,1
"আমার ত বিছানার সিন দেইখা খারাইয়া গেসিল,,,i meen আমার গায়ের লোম",1
"ভাই কাঁদিয়ে ছাড়লেন আমাদের ,, খুব খুব খুব ভালো লাগলো",1
"এইধরনের নাটক সত্যি মন মোহিত করে তোলে , দারুন, আর তানজিন খুব দারুন নাটক করে",1
"আমার অনেক ইচ্ছে ছিলো অভিনয় করার ৷ তার জন্য অনেক যায়গাতে টাকা খরচও করেছি ৷ কিন্তু হতে পারি  নি ৷ যদি একজন অভিনেতা হতে পারতাম তাহলে হয়ত আমিও ইরফান ভাইয়ার মতো আপনাদের আমিও একটা ""Bed scene"" উপহার দিতে পারতাম ৷ জানি না কোনদিন অভিনেতা হতে পারবো কি না ৷   আজকে আমার কাছে  মনে হচ্ছে ""বামুন  হয়ে চাঁদ ধরার স্বপ্ন দেখতে নেই "" প্রবাদটি আসলেই সত্য ৷ কিন্তু যদি কোনদিন বামুন হয়েই যাই চাদঁ তো এনে দিতে পারবো না ৷ হয়ত, আরেকটি""Bed Scene "" উপহার দিলাম ৷ সবাই আমার জন্য  দোয়া করবেন ৷ আরেকটি কথা বলতে ভুলে গেছি ৷ আপনার নাটকটা সত্যি আমি আমার জিবনে কাজে লাগাতে চেষ্টা করবো ৷আল্লাহ হাফেজ,আসসালামু আলাইকুম ৷",1
"নাটকে দুটি চরিত্র ছিল, আর চরিত্রের দরকারই পরেনি, দুজন চরিত্রই নাটকটির পূর্ণতা দান করেছে। এক কথায় নাটকটি ছিল অসাধারণ, যা আমি ভাষায় প্রকাশ করতে পারবোনা। আমার দেখা এখন পর্যন্ত সেরা নাটক ছিল এটি। প্রথম দিকে হেসেছি আর শেষ অংশে কাঁদলাম। একদম বাস্তব চিত্র তুলে ধরা হয়েছে, নিজেদের জীবনের সঙ্গে সংযোগ করতে পারছিলাম। পরিচালককে অসংখ্য ধন্যবাদ এমন একটি উপস্থাপনা দেওয়ার জন্য। Love from India",1
৫৩ মিনিটের দেখা পুরা সার্থক একটা নাটক।,1
শাড়িতে খুব ভালো মানায় তানজিন তিশা কে,1
অনেক অনেক ভালো লাগলো,1
৫৩ মিনিটের নাটকে মাত্র দুইজনের অসাধারণ অভিনয়ে তৃতীয় ব্যক্তির উপলব্ধি যে ভুলিয়ে দিতে পারে তা এখানে হান্ড্রেডে হান্ড্রেড দেখিয়ে গেল। বাস্তবতার মেসেজ দিয়ে গেল। অসাধারণ। অসাধারণ।  ১০ বছরের স্থলে ১৮ বছর পর ধরে নিলাম। অসাধারণ।,1
"আমি একজন ভারতীয়। আমি বাংলাদেশী নাটকের প্রেমে পড়ে গেছি। ভেবেছি একবার বাংলাদেশ ঘুরতে যাবো,,, আমি যখনই নাটক গুলো দেখি তখনই আমার বাংলাদেশ যেতে খুব ইচ্ছে হয়।ভাবি একবার যদি Tanjin Tisha,Apurba,Mehazabein,Afran Nisho র মত নায়ক নায়িকাদের দেখে আসতে পারতাম মনে খুব শান্তি পেত।",1
খুব ভালো লেগেছে।,1
কি সুন্দর একটা নাটক । আমাদের বাংলা ফিল্ম ইন্ডাস্ট্রি বাংলাদেশ থেকে অনেক কিছু শিখতে পারে। I am from india . I have to commit that Bangladesh film industry is better way more than Kolkata film industry.Love from india Tanjin Tisha,1
অসাধারণ হয়েছে নাটকটা দেখে অনেক  ভালো  লাগলো,1
সত্যিই অসাধারন নাটক,1
অসাধারণ একটা নাটক,1
"অনেক সুন্দর একটা নাটক,,,,,, খুব ভালো লাগলো",1
সবাই সবার বাবা-মা কে দেখে রাখলে হয়তো আজ পৃথিবীতাই অন্যরকম থাকতো!Bannah vaiya much respect and love for you.,1
অসাধারন।,1
খুব ভালো লাগলো। but ১০ বছরের বাচ্চা কীভাবে কলেজে পড়ে??,1
নাইচ নাটক অসাধারন বুরো হলে এমনই হয় আল্লাহ কেন এদুনিয়ায় পাঠাল কত মায়া সামি স্এির মাজে মরেগেলে সৃতি ভুলা জায়না সতি,1
এতো সুন্দর নাটক থাকতে কেন সবাই সিরিয়াল দেখে আমি বুঝিনা।,1
"বাস্তব জীবনের সতিকারের কিছু কাহিনী  নাটকটিতে দেখানো হয়েছে,,খুব ভালো লাগল",1
খুব ভালো লাগলো,1
সত্যি মন ছুয়ে দিল আর কাদিয়ে দিল। খুব ভাল লাগল,1
"খুব ভালো লাগচে,,,,  ট্যাক্স রশিদভাই",1
"অসাধারন একটি নাটক দেখলাম,সত্যিই অনেক ভাল লাগল,,,,,,,,,,",1
ইরফান is a বেষ্ট just WoW,1
খুব ভালো লাগলো,1
এক কথায় অসাধারন,1
"এই তাই সত্য বাস্তবতা ,এই তাই সত্য প্রেম এবং ভালোবাসা । আপন ভালোবাসার মানুষ কে জীবনের শেষ দিন তা পর্যন্ত ভালোবাসা তাকে ছেড়ে যেতে হলে ও বলতে হবে "" আমি মরে গেলে তুমি কিভাবে থাকবে , তোমাকে অনেক ভালোবাসি "" এমন কাউ কে কুঁজো যে তোমার কে জীবন এর শেষ দিন পর্যন্ত তোমার কেয়ার নিবে ।",1
"নাটকটা সত্যি অসাধারণ ছিলো,চোখে পানি এসে পড়লো।",1
"সব তো ঠিকই ছিলো কিন্তু ১০ বছর পর কলেজ কেমনে কি,  সাথে না হয় আরো ২ বছর ধরলাম তাও কি ১২ বছরে কেউ কলেজে যায় জানা ছিলো না....তবে নাটক টার কাহিনী ভালো ছিলো..",1
নাটক টি ভালো ছিল। কিন্তু শেষের দিকে অনেক কষ্টদায়ক ছিল।,1
"সারা নাটকে মাত্র দুজন অভিনয় করেছে, কিন্তু কতোগুলো চরিত্র পরিস্ফুট করেছে,, আমারাও একদিন বুড়ো হবো, জানি না ভালোবাসার সম্পর্কটা এমন হবে নাকি। ফেসবুকে একটা দৃশ্য দেখে ভেবেছিলাম হয়তো হাসির নাটক,, কিন্তু পুরোটা দেখার পরে বলছি অনবদ্য নাটক, সেরার সেরা",1
"বান্নাহ ভাইয়ের গল্পের তুলনা হয়না, কাস্টিংও ভালো। নাটকটা এ নিয়ে ৩বার দেখলাম। এতো স্বল্প সময়ে এতো কিছু, সত্যি অসাধারণ।মা-বাবার কষ্টগুলো এভাবে ভাবা হয়নি কখনো....",1
নাটকের শেষের পার্টটা কেমন ছিল..  অাপনাদের মতামত চাই অার প্রথম পার্টটের কথা ত বলতে চাই না হহহ,1
নাটকের নাম bed scene না দিয়ে life history দিলে হলে ভাল হত,1
"ভালোবাসা কম নাই,,",1
ভালো লাগলো   husband  wife      এর ভালবাসাটা সব জুটির ভিতরে যেন সারা জিবন এইরকম ভাবে ভালবাসা বেচে থাকে,1
"সব কিছুর মাঝে ,এটাই সবচেয়ে বড় বাস্তবতা,,এর থেকে আমাদের অনেক কিছু শিখার আছে ,(অসাধারণ সুন্দর এবং শিক্ষানিয় একটি নাটক)",1
শুরুটা দেখে আমার এতো ভাল লাগল আমি ঠিক ভাষায় বলে বুঝাতে পারব না।কিন্তু ফিনিশিং টা যে এমন হবে শুরুটা দেখে ঠিক বুঝা যায়নি।তবে এই নাটকের মাঝে বাস্তব ধারাবাহিক তুলে ধরেছেন এর জন্য পরিচালক্যে অসংখ্য ধন্যবাদ। তা-ছাড়া অন্য যারা কাজ করেছেন তাদের সবাইকে ধন্যবাদ। ইরফান ভাই এবং তিশা আপু তাদেরকে অনেক ধন্যবাদ।তারা যে অ্যাকটিং টা করেছেন তা দেখে বুঝার উপায় নেই যে এটা একটা নাটক। দেখে মনে হচ্ছে আসলে আমি সরাসরি বাস্তবটা দেখছি।আমার কাছে লক্ষণীয় বিষয় হয়েছে যে পুরো নাটক মাত্র দুই অ্যাক্টারকে দিয়ে শেষ। আসলেই নাটকটা অনেক সুন্দর।,1
আমার দেখা সেরা নাটক-পুর জীবনের গল্প।,1
সালাম ডি‌রেক্টর‌কে । এত সুন্দর নাটক উপহার দেয়ার জ‌ন্যে ।নাটক থে‌কে অ‌নেক কিছু শেখার আ‌ছে। নাটক টা এতটা বাস্তব নি‌য়ে যেন আমা‌দের জীবনটা এক দিন এভা‌বেই শেষ হ‌য়ে যা‌বে ! তাই সক‌লের উ‌চিৎ পরকা‌লের কথা ভাবা।,1
আল্লাহ্‌ আমারে এমন একটা লক্ষ্মী বউ দিও!!,1
অনেক ভালো লাগছে নাটকটা,1
ভাই আপনাকে সেলাম । এত সুন্দর নাটক টা উপহার দেয়ার জন্য,1
ভেরি নাইস,1
সত্যি অসাধারণ,1
অসাধারণ! জীবনে প্রথম কোনো নাটক দেখে এরকম কমেন্ট করলাম।,1
অনেক সুন্দর একটা নাটক,1
বান্নাহ ভাইয়ের যতো গুলা নাটক দেখেছি সব গুলাই খুব সুন্দর।  কোনটাকে রেখে৷  কোনটার প্রশংসা করবো বুঝতেছিনা।  লাষ্ট পার্ট টুকু খুবই Emotional,1
আমার দেখা প্রথম ভালোবাসা,1
অসাধারন একটা নাটোক,1
ভাল ছিল সুন্দর একটা বাস্তবতার উদাহরণ!,1
"অনেক ভাল লাগল,,,,",1
অসাধারন একটা নাটক।সত্যি বাস্তব জীবনে এমনি ঘটে।,1
আসাধারন ছিল,1
অনেক ভালো লাগলো।,1
"আমি নিয়মিত বাংলা নাটক দেখি।  বাংলাদেশ আর কিছু পারুক আর না পারুক নাটক ""মাশা আল্লাহ""ভালই বানাতে পারে।love From korimgonj. India",1
প্রথম দিকে খুব মজা লেগেছে শেষের দিকে কান্না করে দিয়েছি,1
আমার খুব প্রিয় একজন মানুষের জন্য। নাটক টি,1
Nothing to say অসাধারণ একটা নাটক।,1
"আ মি দেখে হেসেছি, নিজেকে উপলব্ধি করেছি, আর জিবনের শেস পরিনতি দেকতে পেয়ে কেদেছি, অসাধারন একটি নাটক।",1
"অসাধারণ,,,, খুব ভাল লাগল",1
সত্যিই অসাধারণ একটি গল্প।,1
বুড়ো বয়সে কত ভালবাসা,1
সত্য অসাধারন  নাটক এত সুন্দরনাটক উপহার দেয়ার জন্য ধন্যবাদ,1
"মাবরুর রশিদ বান্না, ভাই সত্যি তুমি প্রশংসার দাবিদার",1
অসাধারন।।।। কিছু বলার নাই,1
অসাধারণ ভালবাসা,1
অনেক সুন্দর।,1
"১ টা রুম, ২ টা মানুষ, হাজারো স্বপ্ন। এভাবেই একদিন চুলে পাক ধরে, বয়স বাড়ে। পরে থাকে শুধু স্মৃতি। একসময় তাও মুছে যায়। খুব সুন্দর উপস্থাপন।",1
প্রথমে বলে নেই নাটকটা সুন্দর ছিলো।আমি তিশাকে বলছি সম্প্রতি আমি লক্ষ্য করছি আপনার প্রতিটি নাটকে একটা করে ডায়লকের ভাষা রং থাকে যেমন এই নটকে আপনি স্বামীকে থাপ্পর দিয়ে দাঁত ফেলে দিতে চেয়েছেন মর্ডান হওয়া ভাল তবে এতো মর্ডান ভালো না আমরা প্রথমে মুসলমান তারপর বাজ্ঞালি কথাটা আপনার মাথায় আনা উচিৎ ছিলো। এটাতো স্টারজলসার মত হয়ে গেল। আপনার ভক্ত।,1
অসাধারণ সুন্দর একটা নাটক। ধন্যবাদ বান্না ভাই মাত্র ৫৩ মিনিটে সম্পুর্ণ সংসার জীবনের বাস্তবতা তুলে ধরবার জন্য।,1
অসাধারণ কাহিনী আর অসাধারণ অভিনয়। কেন যে আমাদের দেশের মেয়েরা এমন নাটক গুলা না দেখে ইন্ডিয়ার সিরিয়ালের পেছনে পড়ে থাকে।,1
খুব সুন্দর,1
অসাধারন  জবাব নাই,1
অসাধারণ নাটক,1
"অনেক সুন্দর একটা নাটক,,,,,so nice",1
এটাই বুঝি আমার কোন নাটকে প্রথম কমেন্ট করা। আসলে শেষপর্যন্ত দেখার পর সত্যি অনেক ভালো লাগলো।অনুভূতিগুলো দারুণ হইছে একদম।বান্নাহ্ ভাইকে ধন্যবাদ এমন প্রাণবন্ত একটা নাটক উপহার দেয়ার জন্য।আর ইফরান সাজ্জ্বাদ ভাই এবং তানজিন তিশা আপুর অভিনয় ছিলো সত্যি প্রশংসনীয়।,1
তিশা আপা মানে সুন্দর। সু,1
"এতোদিন পর এই নাটক টা দেখে চোখের পানি ধরে রাখতে পারলাম না  আর এদের কে দেখে মনে হচ্ছে আমি নিজেই বুড়া হয়ে গেছি, সত্যিই অসাধারন একটা বাংলা নাটক।",1
তানজিল তিশা নাটক খুব ভালো লাগে,1
খুব ভালো লাগলো,1
নাটকটি সত্যি ওনেক ভালো লেগেছে অসাধারন একটি নাটক,1
অনেক ভালো লাগলো।,1
"নাইছ,,,ভালো লাগলো",1
সত্যিই অনন্য একটা গল্পঃ...একটু উষ্ণতা...একটু আন্তরিকতা.....আর একটু ঘনিষ্ঠতা এর নাম টাই ভালোবাসা...অসাধারণ....,1
আমাদের বাংলা নাটক এ অনেক কিছু শেখার আছে এবং যারা এই বাংলা নাটক গুলা আমাদেরকে উপহার দিচ্ছেন আপনাদের সবাইকে আমার শুভকামনা ও শুভেচ্ছা আই লাভ ইউ বাংলা নাটক,1
পুরো বাস্তব জীবন কে।।। তুলে ধরেছে।।।।এক কথাই অসাধারন।।।।,1
গল্পটা অনেক সুন্দর হয়েছে।,1
"এটা কোনো নাটক নয়, এটা সমাজের বাস্তব চিত্র।  বান্নাহ ভাই আপনিই সেরা। আপনি মানুষটা মনেহয় বাস্তববাদী।",1
সত্যি দারুণ,1
অসাধারন নাটক -,1
একটা নাট্য কেন এতো সুন্দর হইতে হবে,1
সত্যিই খুব সুন্দর এবং অসাধারণ একটি নাটক ছিল। কান্না-হাসি এবং অকৃএিম ভালোবাসা যেন হৃদয় জুড়ে গেল।ধন্যবাদ এত্ত সুন্দর একটি নাটক উপহার দেওয়ার জন্য ।,1
এক বাক্যে অসাধারণ,1
"বাংলাদেশের নাটক সেরা নাটক,  ধ্যনবাদ",1
দেখতে দেখতে শেষে চোখের কোনোয় পানি চলে এলো। বাস্তবতা এমনই হয়। মানুষ টাকার পিছনে ছুটতে ছুটতে একসময় তার আপনজনদেরকেই ভুলে যায়। খুবই অসাধারন নাটক। স্যালুট আপনাদের সবাইকে যারা এতো সুন্দর সুন্দর নাটক আমাদেরকে উপহার দিচ্ছেন।,1
এত. ভালো  নাটক. কম. খরচে  কেমনে  করলো  আপনাদের মত. ডিরেকটরে  প্রয়জন,1
অসাধারণ একটা নাটক।,1
নাটক টা অনেক সুন্দর।। ভাল লাগল কিন্তু নায়ক নায়িকা আব্বা আম্মা কই এরা ত আব্বু আম্মু ছাড়া এই ঘর সংসার করছে।।।,1
অসাধারণ নাটক বেস্ট দুইটা মুখ  এদের নাটক অনেক ভালো হয়... বাজার এ পাঠানোর সিন টা  অনেক ভালো লাগছিলো....,1
"জীবন এর প্রথম এই একটা নাটকে কমেন্ট করলাম। অস্তির একটা নাটক হইছে,  অনেক অনেক ভালো লাগছে,",1
"খুব সুন্দর হয়েছে। দেখতে দেখতে কেঁদে ফেলেছি, এরকম সময় আর এরকম ছেলে যেন কেউ না পায়।",1
সত্যিই খুব ভালো ছিলো!!!ইরফান ভাই জোস,1
"নাটকটা এত সুন্দর হইছে যার প্রসংসা করে শেষ করা যাবে না, আমি একজন বাবা সেই সুবাদে সবাইকে বলছি ছেলে বা মেয়েকে অবশ্যই ইসলাম শিক্ষা দিবেন।।।।।।",1
অনবদ্ধ সৃষ্টি।,1
সেরা ছিলো,1
"খুবই সুন্দর, ভাল লাগল",1
সত্যি অতুলনীয় নাটক টা চোখের পানি জরিয়ে ছাড়লো,1
৫৩ মিনিটে অনেক কিছু বুঝেছি।জীবনের প্রতিটি ধাপ অনুভব করেছি।নাটকটা দেখার পর আমাদের নিয়ে আব্বু আম্মুর অনুভুতিগুলো বুঝতে পারছি।বাকরুদ্ধ করা একটা নাটক ছিলো। সত্যি চুপ হয়ে গেছি।সব দিক দিয়েই অসাধারণ একটা নাটক ছিলো এটি।,1
সত্যি অসাধারন,1
সত্যি প্রশংসনীয়মাবরুর রশিদ বান্নাহ ভাই,1
অসাধারণ একটি নাটক।,1
আসলে আমি কখনো কমেন্ট করি না তো লিখতে বাধ্য হলাম এক কথায় অসাধারণ বর্তমান পরিস্থিতির সাথে অনেক মিল রয়েছে টিমের সকলকে অসংখ্য ধন্যবাদ বিশেষ করে লেখক পরিচালক এবং দুই অভিনেতা অভিনেত্রী থ্যাঙ্ক ইউ,1
সত্যিই আসাধারন একটি নাটক,1
"নাটকটা ভাল ছিল কিন্তু কিছু কিছু,,,মোমেন্ট আছে জা পরিচালকের মাথায় থাকে না। যেমন ১০বছেরের বাচ্চা কি ভাবে,,কলেজ জেতে পারে,,,,,,",1
"এত সুন্দর নাটক আমার জীবনের প্রথমবার দেখলাম, সত্যিই অনেককিছু শেখার আছে এখান থেকে।",1
অসাধারন ধন্যবাদ পরিচালক সহঃ সকল কলাকুশীলিদের দোয়া ভালবাসা।,1
"স্যালুট আপনাদের সবাইকে, যারা এই নাটক নির্মানের সাথে জড়িত ছিলেন।  এক কথায় অসাধারণ।ইরফান সাজ্জাদ ভাই,তিশা আপু অসাধারণ অভিনয় করেছেন।",1
দুইটা মানুষ আর একটি পূর্নাংগ জীবন চক্র অসাধারণ,1
গল্পটা অসাধারন ছিলো,1
শওি নাটকটা অনেক সুন্দর,1
নাটকটা অনেক সুন্দর,1
"ভাবছিলাম বাহিরে higher study করে বাহিরেই  settale হব।এভাবে কখনও ভাবিনি।আমি খুব সৌভাজ্ঞবান নাটক টা দেখতে পেরে।।   Love u mom,, love u dad. তোমরাই আমার সব।",1
অসাধারণ একটা নাটক মা বাবাকে খুব মনে পড়তেছে miss you mom and dad,1
খুবই সুন্দর হয়েছে নাটকটি,1
এক কথায় অসাধারন ছিল বলে বুঝাতে পারবো না এত ভাল লেগেছে।,1
অসাধারণ নাটক,1
"অসাধারন,,,,,,",1
সত্যি বলতে কি অনেক ভালো লাগলো,1
অনেক সুন্দর গল্প....খুব ভাল লাগলো...চখে জল এনে দিল....,1
এক কথাই অসাধারণ,1
বলার মতো ভাষা নেই অসাধারণ নাটক,1
অসাধারণ একটি নাটক।সাবাই সবার ভালোবাসার মানুষটার সাথে থাকলে এই ভাবে সুখে থাকবে।,1
"নাইচ, আসাধারণ",1
সেরা সেরা সেরা,1
আমার story টা খুবভাল লেগেছে আমার মামার বাড়ি নদীর উপারে আমি একজনকে lov করি সেও তুমাদের দেশের আরু ভালো ভালো story চাই,1
"বলে বোঝানোর মতো না এক কথায় অসাধারণ,, এভাবেই শেষ হয়ে যাবে জীবনের গল্প",1
আমাদের বাংলাদেশের নাটক  গুলা এত সুনদর পুরা বাসতব জীবন এর মত এত সুন্দর অভিনয় করছে তানজিন তিশা আর সাজজাত ভাই অসাধারন,1
এত সুন্দর  নাটক  আমি আর কখনো দেখেনি,1
"অসাধারণ""...",1
আসাধারণ ছিল।,1
"বলতে হয় অনেক সুন্দর একটা নাটক,",1
সব ঠিক আছে বাট ভয়েস টা চেন্জ করতে পারলে সেই হতো।,1
অসাধারণ সুন্দর একটা নাটক। চোখের কোণে দুফোঁটা জল জমিয়ে দিলো।,1
"a very beautiful creation, নাটকটা যে এত সুন্দর হবে সেটা ভাবিনি...",1
আমার জীবনের দেখা সেরা নাটক। নাটকটা দেখতে চোখের কুনাই জল চলে আসল।,1
"তানজিনা তিশা আপু কে আমার খুব ভাল লাগে,সাজ্জাদ ভাই কেও,অসাধারণ একটি নাটক",1
ধন্যবাদ সবাইকে  এত সুন্দর একটা নাটক উপহার দেওয়ার জন্য,1
কিছু অল্প খরচে খুবই ভালো নাটক করা যায় এটা দেখিয়ে দিয়েছেখুবই সুন্দর,1
অসাধারন লাগলো নাটক টি। কিন্তু নাটকের নামটা আরো ভাল হওয়াটা দরকার ছিল।,1
এক কথায় অসাধারণ ছিল ।।শেষ মুমেমেন্ট এ সত্যি কান্না পাচ্ছিল,1
কি বলবো ।।।।। অসাধারণ নাটক।।।।।,1
সেরা গল্প,1
দারুন।।।।।,1
"জীবনে ভালোবাসা টা খুব প্রয়োজন ,, ভাল না বাসতে  পারলে জীবন টাই বৃথা,, অসাধারন নাটকটি,,,",1
খুবি ভাল একটা নাটক এবং নাটকের চরিত্র গুলা এবং গল্প,1
খুব দেরি করে দেখলাম তবে স্টোরিটা খুবি ইমোশনাল  চরম বাস্তবতা ধন্যবাদ বান্নহ ভাইয়া কে এতো সুন্দর একটা স্টোরি তুলে ধরার জন্য,1
এতো সুন্দর নাটোক,1
এর সেরা নাটক,1
সত্তি কথায় নাটক টা ওসাদারোন খুব ভালো লাগলো,1
অনেক সুন্দর,1
তিশা সুপার,1
"জীবনের চরম বাস্তবতা এই ৫৩ মিনিটে ফুটে উঠেছে,  তা বলার মত নয়।এরকম বাস্তবধর্মী কাজ আরো আশা করছি",1
পুরো জীবনের গল্প খুব ভালো ভাবে তুলে ধরেছে   এই  মিনিট এ  অনেক  ভালো  হয়েছে নাটকটা এই   প্রথম comment  করলাম  সত্যিই নাটকটা  অসাধারণ,1
আমার লাইফের বেস্ট নাটক,1
"আমার জীবনের এখন পর্যন্ত সেরা বাংলা নাটক,,,,,অশ্রু ধরে রাখতে পারিনি,,,,অভিনয় এ কথায় ১০০% সফল,,,,,পরিচালকেরর কাছে কৃত্জ্ঞ,,,প্রকাশ করছি",1
"গল্পটা অসাধারণ, সাদামাটা জীবনের গল্পগুলো এমনই হয়।",1
"আমার জীবনের দেখা শ্রেষ্ঠ নাটক, পুরো   একটা জীবনকে উপলব্ধি করলাম, চোখের কোনে একফোঁটা জল এনে দিল  শেষের অংশটুকু।",1
সত্যি খুব অসাধারণ,1
"পুরা জীবন টা কে ৫৩ মিনিট উপল্পধি করলাম আসলে ভালোবাসাটা এমন হওয়া উচিৎ,  অনেক টা মিল আছে লাস্ট টাইমের কথা গুলা তার মুখের কথা উহহহ কে আগে মারা যাবে আমি বলছি আমি সে বলে সে আগে.....",1
২জন এ এতো ভালো অভিনয় করতে পারে ভাবা ই যায়না,1
অসাধারণ এ নাটকটা।তাতে অনেক শিক্ষা নেওয়া আছে,1
"খুব ভাল ও,একটা নাটক, আমার খুবই ভালো লেগেছে",1
অসাধারণ শেষ টা দেখবেন কিন্তূ তাহলে বুঝবেন ভালোবাসা কাকে বলে,1
একটা নাটক এতটা ভালো হতে পারে।জীবনের সব অনুভূতি একটা ঘরে আবদ্ধ থাকে।,1
আমি এই নাটকটা দেখে কিছু বলার নেই।  অপূর্ব ।,1
সত্যিই অসাধারন একটি নাটক।জীবনের সাথে মিলে যায়।।।,1
বাব্বাঃ বাসর রাতের কাহিনী টাই সবচেয়ে বেশি ভাল লাগল।,1
সত্যি-ই অসাধারণ।,1
"সত্যি অসাধারন,,, গল্পটা,,,",1
"দারুণ, চোখে পানি চলে আসলো",1
আমরা এরকম নাটক আরো দেখতে চাই।,1
বর্তমান সমাজের একটি নাটকীয় সত্যিকারের চিত্র অসংখ্য ধন্যবাদ এমন একটি বাস্তবতা তুলে ধরার জন্য,1
আমার জীবনের দেখা সেরা নাটক,1
"সত্যি খুব খুব সুন্দর নাটক টা ,আমার তো চোখের পানি দরে রাখতে পারলাম না !",1
নাটকটা অনেকদিন ধরে দেখবো ভাবছিলাম কিন্তু আজ দেখে মনে হহলো এত চমৎকার নাটক। বাস্তবভিত্তিক। আমি স্বরণ করছি আমার কথা।,1
নিজের ভবিষ্যৎ উপলব্ধি করলাম এই ৫৩ মিনিটে।  আমার দেখা শ্রেষ্ঠ একটা নাটক,1
নাটক টা খুব সুন্দর,1
আমার দেখা সবচেয়ে কম খরচের নাটক হয়ত এটি।কিন্তু কোথাও মনে হয়নি আরো কিছু হলো  ভালো হতো।ভালবাসা টা ঠিকই বুঝা গিয়েছে।,1
অসাধারণ নাটক,1
Speechless. বলার মতো ভাষা নেই সত্যিই। অসাধারণ হয়েছে। Love_from_India,1
আমি পুরো কেঁদে ফেলেছি? পরিচালক যেই হোক না কেন দর্শকদের মন পুরো জিতে নিয়েছে? অভিনয়টা যেন সত্যি হয়ে গেছে?,1
স্টোরি রাইটার আর ডিরেক্টরকে ধন্যবাদ না দিয়ে পারলাম না।ধন্যবাদ এতো সুন্দর একটা গল্প এতো সুন্দরভাবে উপস্থাপন করার জন্যসত্যিই অসাধারন,1
অসাধারন,1
এতো সুন্দর।৫৩ মিনিটে পুরো জীবন তাকে উপলব্ধি করলাম।অনেক সুন্দর লাগলো।,1
"সত্যি অসাধারণ নাটক,এই নাটকটি খুবই রঙিন আঙিনায় বাস্তব কিছু চিত্রপট তুলে ধরা হয়েছে। এই নাটকটি একটি অন্যতম শিক্ষনিয় নাটক, এভাবেই বাংলাদেশ নাটক শিল্প অনেক উন্নতি করুক।",1
অসাধারণ.,1
বুড়িরে....তোমার বাবার দেয়া খাট খুব টেকসই।খালি খে-খুঁত খে-খুঁত করে।,1
অনেক ভালো লাগলো,1
"হায়রে জীবন! ভাসমান কচুরিপানার মত!নাটক টা দেখে, অনেকেই আবার সঠিক পথটা বেছে নেবে।এটাই আশাকরছি।",1
নাটক টা অনেক সোন্দর কি নতো নাটক টা থেকে আনেক কিচু বুজার আচে জারা এই নাটকে ওবিন করেচে তাদের সবাকে দনোবাদ,1
খুবি ভালো একটা নাটক,1
অনেকদিন পর একটা বাস্তবিক ভাল নাটক দেখলাম।,1
অসাধারন,1
আমারা গর্বিত এরকম নাটকের জন্যে...! আমরা বাংলাদেশি,1
ভাই অনেক অনেক ভালো হইছে,1
খুব সুন্দু।,1
"একটা রুম, একটা খাট & দুজন মানুষ এর সম্পূর্ণ জীবনকাহিনী আসলেই খুবই অসাধারণ  ভাবে জীবনের  বাস্তবরূপ তুলে ধরা হয়েছে।এভাবেই এগিয়ে যাক বাংলা নাটক।।।",1
এমন  একটা #স্বামি পাওয়া সত্যি ভাগ্যের ব্যপার সত্যি এত্ত ভালো  নাটকটা আমি এত্ত লেট করে কেন দেখলামঅসাধারণ ছিলকেদে ফেলছি,1
দারুন নাটক টা.......,1
আমার দেখা সেরা নাটক,1
"অনেক সুন্দর,,,, বলে বুজাতে পারবো না।",1
আমার প্রিয় মানুষ টাও এমন অসাধারণ ইইছে দুজনের অভিনয়।,1
"খুব সুন্দর একটা নাটক, অনেক দিন পর এত সুন্দর একটা নাটক দেখলাম।",1
নাটক টা আমার কাছে খুব ভালো লেগেছে.... Wonderful,1
অনেকদিন পর একটা ভালো মানের নাটক দেখলাম।খুব ভালো লেগেছে।,1
